Timestamp,Temperature,Humidity
2022-09-01 08:01:08,41.91,78.81
2022-09-01 08:01:12,49.7,99.36
2022-09-01 08:04:51,36.89,74.51
2022-09-01 08:11:30,45.62,90.16
2022-09-01 08:13:11,30.76,80.18
2022-09-01 08:16:03,46.93,93.35
2022-09-01 08:16:20,49.21,84.59
2022-09-01 08:18:25,35.79,88.5
2022-09-01 08:19:36,34.27,86.7
2022-09-01 08:22:14,35.86,74.63
2022-09-01 08:24:38,38.63,70.4
2022-09-01 08:25:36,47.46,79.23
2022-09-01 08:27:02,45.92,93.86
2022-09-01 08:39:01,30.44,74.65
2022-09-01 08:41:16,31.3,94.88
2022-09-01 08:43:11,38.45,84.3
2022-09-01 08:43:38,43.9,70.52
2022-09-01 08:44:00,47.51,81.37
2022-09-01 08:44:37,30.63,78.64
2022-09-01 08:48:07,34.35,93.67
2022-09-01 08:48:59,34.74,84.82
2022-09-01 08:57:31,34.06,72.04
2022-09-01 09:03:37,38.18,72.65
2022-09-01 09:08:49,39.08,74.85
2022-09-01 09:09:25,31.3,99.36
2022-09-01 09:13:08,43.81,78.97
2022-09-01 09:20:44,42.49,70.36
2022-09-01 09:22:51,39.11,85.71
2022-09-01 09:23:21,30.77,91.32
2022-09-01 09:24:37,30.87,81.44
2022-09-01 09:25:42,49.46,95.66
2022-09-01 09:34:41,38.65,88.43
2022-09-01 09:36:53,48.3,98.06
2022-09-01 09:37:54,48.55,89.07
2022-09-01 09:49:07,36.07,97.21
2022-09-01 09:56:08,30.46,83.11
2022-09-01 09:59:07,31.42,92.46
2022-09-01 09:59:25,44.95,91.48
2022-09-01 10:00:59,35.67,97.32
2022-09-01 10:02:01,38.02,80.46
2022-09-01 10:07:25,33.27,89.93
2022-09-01 10:12:23,36.4,84.2
2022-09-01 10:20:54,30.64,97.15
2022-09-01 10:21:57,36.09,74.65
2022-09-01 10:27:11,32.53,86.59
2022-09-01 10:28:41,42.27,75.77
2022-09-01 10:29:53,43.67,76.94
2022-09-01 10:35:35,34.91,70.9
2022-09-01 10:40:01,42.06,93.74
2022-09-01 10:43:43,49.49,78.94
2022-09-01 10:48:54,49.93,78.84
2022-09-01 10:51:21,41.86,84.66
2022-09-01 10:53:00,48.4,77.78
2022-09-01 11:00:36,45.82,82.78
2022-09-01 11:03:33,49.57,82.77
2022-09-01 11:13:24,41.58,70.21
2022-09-01 11:16:17,40.4,77.76
2022-09-01 11:18:24,44.34,89.01
2022-09-01 11:27:02,31.95,84.85
2022-09-01 11:36:33,47.68,92.97
2022-09-01 11:40:03,38.05,96.41
2022-09-01 11:41:01,38.41,92.28
2022-09-01 11:43:06,31.59,90.4
2022-09-01 11:46:44,30.81,99.09
2022-09-01 11:56:49,48.62,74.64
2022-09-01 12:00:38,39.64,85.28
2022-09-01 12:07:41,44.82,85.6
2022-09-01 12:11:25,40.73,77.22
2022-09-01 12:12:10,45.5,80.29
2022-09-01 12:13:00,35.95,74.97
2022-09-01 12:17:18,36.16,85.23
2022-09-01 12:25:27,31.37,79.86
2022-09-01 12:35:11,41.24,93.74
2022-09-01 12:35:19,43.36,81.62
2022-09-01 12:36:22,40.16,70.1
2022-09-01 12:36:36,37.8,77.23
2022-09-01 12:45:32,30.3,85.21
2022-09-01 12:46:49,46.16,70.7
2022-09-01 12:47:48,47.2,84.46
2022-09-01 12:53:36,38.4,84.22
2022-09-01 12:56:59,49.8,76.94
2022-09-01 13:01:54,38.13,98.33
2022-09-01 13:09:02,39.1,87.93
2022-09-01 13:14:31,48.55,89.86
2022-09-01 13:16:21,39.98,70.86
2022-09-01 13:20:00,30.76,72.21
2022-09-01 13:20:56,48.66,73.34
2022-09-01 13:28:56,47.45,91.13
2022-09-01 13:30:03,40.56,71.13
2022-09-01 13:32:00,43.25,79.45
2022-09-01 13:34:35,41.42,72.39
2022-09-01 13:34:55,36.97,80.82
2022-09-01 13:42:41,44.48,91.47
2022-09-01 13:50:06,37.7,90.34
2022-09-01 13:50:18,49.95,72.17
2022-09-01 13:51:36,30.83,92.37
2022-09-01 13:52:57,38.79,77.14
2022-09-01 14:01:17,31.75,94.6
2022-09-01 14:02:03,48.23,79.31
2022-09-01 14:12:23,49.03,93.11
2022-09-01 14:16:33,48.21,70.48
2022-09-01 14:16:35,37.0,81.49
2022-09-01 14:18:13,39.92,98.34
2022-09-01 14:20:19,43.09,73.19
2022-09-01 14:22:31,39.89,84.22
2022-09-01 14:29:21,46.81,78.98
2022-09-01 14:29:42,42.55,98.7
2022-09-01 14:30:12,38.87,93.7
2022-09-01 14:30:42,32.03,78.17
2022-09-01 14:35:24,45.56,95.42
2022-09-01 14:42:32,39.86,83.74
2022-09-01 14:43:17,39.05,71.72
2022-09-01 14:43:49,46.6,96.4
2022-09-01 14:44:16,48.56,78.45
2022-09-01 14:52:28,36.81,88.68
2022-09-01 15:03:51,43.63,98.71
2022-09-01 15:08:13,42.72,87.05
2022-09-01 15:09:45,30.41,71.87
2022-09-01 15:16:46,33.8,94.36
2022-09-01 15:18:52,35.77,88.71
2022-09-01 15:20:30,41.15,79.17
2022-09-01 15:21:54,38.85,95.3
2022-09-01 15:23:00,45.73,94.44
2022-09-01 15:26:34,32.7,85.97
2022-09-01 15:27:39,35.49,84.9
2022-09-01 15:31:19,49.01,77.25
2022-09-01 15:35:27,39.17,84.16
2022-09-01 15:35:57,41.0,94.02
2022-09-01 15:41:27,40.57,83.24
2022-09-01 15:43:08,47.64,92.78
2022-09-01 15:46:53,41.35,78.59
2022-09-01 15:53:09,45.06,79.4
2022-09-01 15:53:57,38.15,78.85
2022-09-01 16:02:33,35.33,97.16
2022-09-01 16:13:17,36.59,88.01
2022-09-01 16:13:49,39.09,92.98
2022-09-01 16:14:26,44.68,80.64
2022-09-01 16:15:26,38.93,96.52
2022-09-01 16:16:43,49.11,89.36
2022-09-01 16:21:35,37.24,90.78
2022-09-01 16:27:04,36.26,94.52
2022-09-01 16:28:06,45.42,96.18
2022-09-01 16:35:56,31.83,95.12
2022-09-01 16:37:45,33.33,74.54
2022-09-01 16:37:46,47.96,84.46
2022-09-01 16:38:44,36.11,98.2
2022-09-01 16:39:02,49.58,94.37
2022-09-01 16:47:38,34.34,79.91
2022-09-01 16:55:49,39.38,95.26
2022-09-01 17:09:12,44.13,73.45
2022-09-01 17:09:39,33.36,79.37
2022-09-01 17:13:28,48.26,89.45
2022-09-01 17:13:42,46.67,82.77
2022-09-01 17:14:10,45.48,93.89
2022-09-01 17:16:14,30.16,77.19
2022-09-01 17:16:19,40.63,87.04
2022-09-01 17:20:29,33.52,72.94
2022-09-01 17:23:22,38.66,74.26
2022-09-01 17:25:49,47.96,81.18
2022-09-01 17:32:17,33.2,92.55
2022-09-01 17:34:44,35.98,70.38
2022-09-01 17:38:50,48.13,77.5
2022-09-01 17:41:55,32.47,76.0
2022-09-01 17:42:08,45.91,75.66
2022-09-01 17:42:36,49.54,81.46
2022-09-01 17:48:30,35.4,91.35
2022-09-01 17:48:48,33.67,89.68
2022-09-01 18:01:33,35.79,84.2
2022-09-01 18:02:12,39.84,95.72
2022-09-01 18:03:26,42.32,84.13
2022-09-01 18:16:25,49.67,95.04
2022-09-01 18:16:57,43.49,89.06
2022-09-01 18:17:03,35.8,80.37
2022-09-01 18:39:16,32.74,98.95
2022-09-01 18:53:05,43.74,95.94
2022-09-01 19:08:13,46.26,91.71
2022-09-01 19:11:42,45.19,87.22
2022-09-01 19:12:44,42.22,82.66
2022-09-01 19:17:31,34.57,70.98
2022-09-01 19:21:42,32.75,92.12
2022-09-01 19:23:54,36.21,87.72
2022-09-01 19:27:45,38.21,89.82
2022-09-01 19:35:42,30.58,98.01
2022-09-01 19:43:15,37.13,93.05
2022-09-01 19:45:37,40.8,82.49
2022-09-01 19:46:44,45.04,91.53
2022-09-01 19:46:56,41.36,75.55
2022-09-01 19:51:39,35.64,84.24
2022-09-01 19:52:29,35.77,75.21
2022-09-01 19:56:12,37.54,99.47
2022-09-01 20:13:35,47.81,82.78
2022-09-01 20:20:52,43.95,84.97
2022-09-01 20:28:50,34.28,83.8
2022-09-01 20:32:24,46.37,98.37
2022-09-01 20:32:40,39.43,71.92
2022-09-01 20:33:26,39.95,86.06
2022-09-01 20:51:11,42.75,74.74
2022-09-01 20:53:03,46.75,75.33
2022-09-01 20:57:01,32.15,85.45
2022-09-01 21:04:46,37.36,97.73
2022-09-01 21:06:36,46.14,84.11
2022-09-01 21:11:21,39.92,85.84
2022-09-01 21:17:45,48.19,95.41
2022-09-01 21:18:28,33.67,96.58
2022-09-01 21:23:55,33.5,97.84
2022-09-01 21:36:06,43.15,98.88
2022-09-01 21:37:14,40.92,92.96
2022-09-01 21:38:26,49.33,82.04
2022-09-01 21:45:03,46.17,75.4
2022-09-01 22:01:12,40.69,73.03
2022-09-01 22:13:25,46.8,74.02
2022-09-01 22:14:05,40.86,99.69
2022-09-01 22:16:42,47.59,85.99
2022-09-01 22:16:57,34.92,97.69
2022-09-01 22:18:05,33.38,76.12
2022-09-01 22:22:14,36.86,76.17
2022-09-01 22:31:25,46.74,75.59
2022-09-01 22:31:31,33.21,81.19
2022-09-01 22:33:50,31.35,91.25
2022-09-01 22:43:49,39.41,88.3
2022-09-01 23:07:16,35.24,72.39
2022-09-01 23:20:01,33.26,97.52
2022-09-01 23:21:47,49.74,93.58
2022-09-01 23:26:29,38.66,89.25
2022-09-01 23:26:34,44.73,76.32
2022-09-01 23:26:51,48.23,89.79
2022-09-01 23:34:02,38.37,92.28
2022-09-01 23:37:53,44.53,85.83
2022-09-01 23:38:09,48.69,73.59
2022-09-01 23:38:34,34.58,99.38
2022-09-01 23:42:21,34.71,97.69
2022-09-01 23:51:11,34.51,85.98
2022-09-01 23:51:46,30.38,86.69
2022-09-01 23:56:31,34.36,76.97
2022-09-01 23:57:48,39.9,99.74
2022-09-02 00:03:15,39.01,76.85
2022-09-02 00:03:36,38.54,84.46
2022-09-02 00:05:54,43.52,81.72
2022-09-02 00:08:36,47.51,72.79
2022-09-02 00:10:07,40.35,97.68
2022-09-02 00:12:40,33.45,81.27
2022-09-02 00:13:55,42.22,94.61
2022-09-02 00:18:01,30.64,83.14
2022-09-02 00:30:26,36.87,97.58
2022-09-02 00:39:49,37.62,75.29
2022-09-02 00:41:54,39.7,75.17
2022-09-02 00:45:39,40.23,80.21
2022-09-02 00:47:26,49.93,89.07
2022-09-02 00:48:25,45.08,98.53
2022-09-02 00:51:34,41.66,92.84
2022-09-02 00:51:51,32.72,73.92
2022-09-02 00:51:56,32.46,70.63
2022-09-02 00:52:23,38.75,76.35
2022-09-02 00:54:53,34.98,87.39
2022-09-02 01:03:30,30.5,99.03
2022-09-02 01:10:24,49.25,76.49
2022-09-02 01:11:18,48.84,84.29
2022-09-02 01:12:11,40.45,95.56
2022-09-02 01:12:30,31.0,75.03
2022-09-02 01:12:41,33.79,90.35
2022-09-02 01:18:50,31.69,71.77
2022-09-02 01:19:01,43.76,91.65
2022-09-02 01:24:17,46.81,71.86
2022-09-02 01:27:06,36.51,70.29
2022-09-02 01:29:03,31.51,94.89
2022-09-02 01:30:12,30.97,87.61
2022-09-02 01:33:44,45.44,92.21
2022-09-02 01:34:38,39.78,84.03
2022-09-02 01:36:11,47.51,76.76
2022-09-02 01:37:01,39.12,89.17
2022-09-02 01:45:54,43.81,84.21
2022-09-02 01:50:40,37.88,78.25
2022-09-02 01:53:47,33.87,86.94
2022-09-02 01:54:15,33.67,99.05
2022-09-02 01:59:48,42.38,70.69
2022-09-02 02:07:52,38.4,76.8
2022-09-02 02:13:00,47.4,90.4
2022-09-02 02:14:51,40.73,85.6
2022-09-02 02:27:28,39.81,92.07
2022-09-02 02:28:37,41.5,95.23
2022-09-02 02:30:28,33.62,75.05
2022-09-02 02:32:37,45.76,86.72
2022-09-02 02:35:03,37.01,75.25
2022-09-02 02:39:28,49.09,89.72
2022-09-02 02:41:11,37.43,94.55
2022-09-02 02:44:34,36.81,98.62
2022-09-02 02:49:35,33.35,86.91
2022-09-02 02:56:32,42.48,92.32
2022-09-02 03:04:14,44.29,70.96
2022-09-02 03:09:24,44.17,74.32
2022-09-02 03:13:38,41.51,74.07
2022-09-02 03:19:33,36.74,74.48
2022-09-02 03:21:35,36.08,92.06
2022-09-02 03:21:53,39.11,99.9
2022-09-02 03:41:12,35.75,80.1
2022-09-02 03:47:06,34.37,86.61
2022-09-02 03:51:49,41.63,99.45
2022-09-02 03:57:20,38.69,83.3
2022-09-02 04:06:55,32.33,78.95
2022-09-02 04:13:56,47.18,75.65
2022-09-02 04:18:07,47.41,91.52
2022-09-02 04:18:46,30.55,87.51
2022-09-02 04:20:45,31.06,85.39
2022-09-02 04:22:06,45.97,80.21
2022-09-02 04:22:10,45.86,84.24
2022-09-02 04:24:50,40.26,97.93
2022-09-02 04:36:09,34.27,82.09
2022-09-02 04:37:11,32.54,82.5
2022-09-02 04:43:09,40.9,93.22
2022-09-02 04:44:36,42.11,77.4
2022-09-02 04:44:43,39.31,76.62
2022-09-02 04:49:01,42.08,78.74
2022-09-02 04:53:16,31.05,83.62
2022-09-02 05:12:58,30.72,92.75
2022-09-02 05:19:14,40.16,79.02
2022-09-02 05:20:20,49.51,70.1
2022-09-02 05:27:38,41.64,80.93
2022-09-02 05:34:51,38.42,96.9
2022-09-02 05:34:57,44.33,75.44
2022-09-02 05:37:17,35.29,87.87
2022-09-02 05:38:54,41.36,83.74
2022-09-02 05:40:18,48.93,72.46
2022-09-02 05:43:46,38.27,82.69
2022-09-02 05:45:51,41.33,73.76
2022-09-02 05:58:05,49.22,83.98
2022-09-02 06:02:15,35.08,83.45
2022-09-02 06:10:49,40.92,97.53
2022-09-02 06:11:12,40.57,86.78
2022-09-02 06:11:43,48.71,79.15
2022-09-02 06:12:40,30.75,90.15
2022-09-02 06:15:33,31.04,74.75
2022-09-02 06:18:32,30.42,95.05
2022-09-02 06:18:37,37.62,89.57
2022-09-02 06:22:46,38.35,88.84
2022-09-02 06:30:34,32.11,95.1
2022-09-02 06:33:27,46.82,85.82
2022-09-02 06:38:06,32.49,90.21
2022-09-02 06:39:23,44.32,94.7
2022-09-02 06:44:34,35.81,90.82
2022-09-02 06:44:42,32.56,70.58
2022-09-02 06:48:24,40.83,70.97
2022-09-02 06:52:15,49.63,79.65
2022-09-02 06:56:33,46.48,88.67
2022-09-02 06:57:37,39.83,98.44
2022-09-02 07:03:23,48.44,81.25
2022-09-02 07:03:53,34.79,86.39
2022-09-02 07:06:14,41.25,87.16
2022-09-02 07:06:25,30.14,93.73
2022-09-02 07:08:44,43.71,97.32
2022-09-02 07:13:09,45.15,87.65
2022-09-02 07:17:52,45.81,93.18
2022-09-02 07:21:55,39.47,91.55
2022-09-02 07:30:46,46.99,87.1
2022-09-02 07:33:06,47.96,76.91
2022-09-02 07:33:18,44.88,71.61
2022-09-02 07:45:01,33.59,98.96
2022-09-02 07:46:06,46.36,83.56
2022-09-02 07:49:02,41.92,80.43
2022-09-02 07:50:49,43.35,71.8
2022-09-02 08:01:10,35.6,90.61
2022-09-02 08:06:40,47.74,90.75
2022-09-02 08:10:07,49.44,95.95
2022-09-02 08:10:42,34.7,82.24
2022-09-02 08:21:16,38.16,95.43
2022-09-02 08:23:07,48.65,96.26
2022-09-02 08:29:33,42.94,98.51
2022-09-02 08:32:53,43.48,79.07
2022-09-02 08:38:16,46.24,97.57
2022-09-02 08:39:46,43.28,95.78
2022-09-02 08:40:49,45.76,86.41
2022-09-02 08:43:56,48.58,70.29
2022-09-02 08:44:22,42.15,89.75
2022-09-02 08:51:16,45.21,78.51
2022-09-02 08:55:41,34.5,92.01
2022-09-02 08:56:14,30.56,95.38
2022-09-02 09:05:20,49.15,95.1
2022-09-02 09:06:50,48.25,84.65
2022-09-02 09:15:58,43.88,85.5
2022-09-02 09:18:06,39.27,88.92
2022-09-02 09:20:37,35.33,81.54
2022-09-02 09:22:14,48.01,71.29
2022-09-02 09:23:30,47.37,89.17
2022-09-02 09:31:24,36.54,89.18
2022-09-02 09:35:18,43.67,95.94
2022-09-02 09:39:07,47.15,96.44
2022-09-02 09:47:31,36.57,81.51
2022-09-02 09:48:30,33.9,79.13
2022-09-02 09:56:37,40.34,72.74
2022-09-02 10:01:28,44.67,86.63
2022-09-02 10:06:37,43.57,81.99
2022-09-02 10:11:16,42.42,74.56
2022-09-02 10:12:39,44.1,75.72
2022-09-02 10:13:24,36.63,92.66
2022-09-02 10:13:38,34.52,88.54
2022-09-02 10:14:06,37.79,82.34
2022-09-02 10:16:08,42.15,87.4
2022-09-02 10:19:54,32.25,72.19
2022-09-02 10:21:32,48.81,70.61
2022-09-02 10:34:04,44.12,94.94
2022-09-02 10:37:45,45.34,72.5
2022-09-02 10:38:22,42.87,71.61
2022-09-02 10:39:44,42.96,76.98
2022-09-02 10:44:36,41.78,90.7
2022-09-02 10:47:34,46.53,92.08
2022-09-02 10:48:28,47.47,70.34
2022-09-02 10:53:39,46.52,89.38
2022-09-02 11:03:15,30.2,80.79
2022-09-02 11:05:01,41.44,95.51
2022-09-02 11:05:04,44.36,84.5
2022-09-02 11:06:32,45.22,83.73
2022-09-02 11:06:32,40.29,75.16
2022-09-02 11:09:18,35.75,88.69
2022-09-02 11:10:27,33.83,88.52
2022-09-02 11:14:57,42.14,83.2
2022-09-02 11:18:14,42.03,78.72
2022-09-02 11:24:15,38.36,78.74
2022-09-02 11:24:21,37.99,87.08
2022-09-02 11:24:55,47.99,86.68
2022-09-02 11:30:24,37.62,90.43
2022-09-02 11:38:49,43.36,91.97
2022-09-02 11:39:36,30.95,84.73
2022-09-02 11:45:17,44.27,81.11
2022-09-02 11:46:08,48.36,98.59
2022-09-02 11:47:05,34.31,77.86
2022-09-02 11:54:41,38.78,77.84
2022-09-02 11:56:18,37.1,92.95
2022-09-02 11:59:08,33.18,70.49
2022-09-02 12:03:27,42.65,93.14
2022-09-02 12:03:30,46.23,81.01
2022-09-02 12:05:53,31.0,80.47
2022-09-02 12:07:52,45.23,92.91
2022-09-02 12:10:26,35.08,84.99
2022-09-02 12:15:35,41.37,99.11
2022-09-02 12:22:50,46.56,77.42
2022-09-02 12:30:08,44.79,73.76
2022-09-02 12:31:10,48.97,86.61
2022-09-02 12:31:34,46.94,92.89
2022-09-02 12:32:44,40.35,71.32
2022-09-02 12:33:27,31.86,92.36
2022-09-02 12:33:45,46.76,70.06
2022-09-02 12:40:14,40.63,97.04
2022-09-02 12:45:11,35.2,80.43
2022-09-02 13:02:18,48.22,81.35
2022-09-02 13:08:28,40.11,78.1
2022-09-02 13:10:53,35.83,73.21
2022-09-02 13:14:24,45.22,70.63
2022-09-02 13:29:36,33.74,76.6
2022-09-02 13:37:24,32.06,86.47
2022-09-02 13:39:12,49.9,73.66
2022-09-02 13:43:59,30.85,72.84
2022-09-02 13:49:30,36.78,99.47
2022-09-02 13:53:24,33.11,94.75
2022-09-02 14:04:10,41.65,86.9
2022-09-02 14:06:47,36.13,86.58
2022-09-02 14:07:49,33.9,82.89
2022-09-02 14:08:46,36.34,71.63
2022-09-02 14:15:36,43.39,74.42
2022-09-02 14:17:11,36.93,97.13
2022-09-02 14:19:00,40.09,72.65
2022-09-02 14:20:21,39.59,73.76
2022-09-02 14:24:56,47.08,86.39
2022-09-02 14:27:38,32.71,93.07
2022-09-02 14:31:18,35.6,76.4
2022-09-02 14:31:20,38.72,77.68
2022-09-02 14:31:35,37.3,81.37
2022-09-02 14:36:21,41.01,71.72
2022-09-02 14:46:23,32.3,99.05
2022-09-02 15:00:43,39.02,70.06
2022-09-02 15:05:35,45.98,86.92
2022-09-02 15:10:04,46.97,89.18
2022-09-02 15:12:21,38.98,90.83
2022-09-02 15:22:29,49.79,75.27
2022-09-02 15:27:33,31.2,89.52
2022-09-02 15:30:24,34.13,95.96
2022-09-02 15:34:16,49.34,76.12
2022-09-02 15:44:31,43.32,95.29
2022-09-02 15:45:02,30.24,89.38
2022-09-02 15:45:08,31.88,83.44
2022-09-02 15:45:25,44.68,87.93
2022-09-02 15:47:55,32.31,87.5
2022-09-02 15:51:34,44.15,98.76
2022-09-02 15:53:25,41.03,80.41
2022-09-02 15:55:53,35.23,85.36
2022-09-02 15:56:05,46.72,73.13
2022-09-02 15:56:57,42.74,82.22
2022-09-02 15:57:38,30.34,80.29
2022-09-02 15:57:40,31.26,77.23
2022-09-02 16:07:21,42.68,90.17
2022-09-02 16:12:00,47.61,85.9
2022-09-02 16:21:44,33.27,89.53
2022-09-02 16:22:50,48.37,84.4
2022-09-02 16:39:18,49.2,95.91
2022-09-02 16:39:45,38.0,92.48
2022-09-02 16:41:40,38.76,98.93
2022-09-02 16:44:16,46.86,70.03
2022-09-02 16:54:17,33.16,91.62
2022-09-02 16:55:19,35.27,94.97
2022-09-02 16:56:11,34.09,84.84
2022-09-02 16:56:46,38.23,84.8
2022-09-02 16:59:14,48.52,92.23
2022-09-02 16:59:15,36.26,84.64
2022-09-02 17:03:47,46.5,87.89
2022-09-02 17:04:03,48.24,86.17
2022-09-02 17:17:06,30.07,87.84
2022-09-02 17:18:12,35.76,76.52
2022-09-02 17:18:24,42.61,85.52
2022-09-02 17:19:24,41.79,95.4
2022-09-02 17:24:43,46.35,80.94
2022-09-02 17:25:13,32.02,91.71
2022-09-02 17:28:11,36.97,96.03
2022-09-02 17:33:11,40.57,96.98
2022-09-02 17:46:35,47.12,74.59
2022-09-02 17:48:39,46.82,95.48
2022-09-02 17:51:57,39.32,74.91
2022-09-02 17:56:30,42.19,80.89
2022-09-02 17:57:28,37.29,88.76
2022-09-02 17:58:03,39.93,74.34
2022-09-02 17:58:36,45.57,98.89
2022-09-02 18:00:19,41.39,87.95
2022-09-02 18:00:51,45.18,76.33
2022-09-02 18:02:43,41.26,91.09
2022-09-02 18:05:21,35.56,87.7
2022-09-02 18:15:24,46.03,74.12
2022-09-02 18:18:40,34.42,84.86
2022-09-02 18:19:37,39.57,91.69
2022-09-02 18:22:23,47.84,70.76
2022-09-02 18:23:59,34.97,97.28
2022-09-02 18:38:56,32.18,89.92
2022-09-02 18:41:33,48.07,88.48
2022-09-02 18:41:36,44.1,92.82
2022-09-02 18:42:03,45.66,76.73
2022-09-02 18:44:26,44.74,89.87
2022-09-02 18:49:40,32.76,85.72
2022-09-02 18:52:46,40.33,83.25
2022-09-02 18:54:05,38.21,85.25
2022-09-02 19:10:50,31.37,72.91
2022-09-02 19:21:11,30.31,87.35
2022-09-02 19:22:57,36.33,81.52
2022-09-02 19:23:16,36.8,71.4
2022-09-02 19:28:30,43.31,73.64
2022-09-02 19:50:09,39.02,74.74
2022-09-02 19:52:20,40.88,76.27
